#node	p-value
STK25(10494)	0.279314197828236
STK24(8428)	0.327855320859634
COPS5(10987)	0.492055397166734
IDH1(3417)	5.17524038816549e-05
TNFRSF10C(8794)	0.318890203439955
GNG11(2791)	0.55003314869075
SLC9A5(6553)	0.0774752085824561
DCK(1633)	0.014949486539563
G1P2(9636)	0.379399375748495
EHMT2(10919)	0.0848212142926609
STK38(11329)	0.355089975872415
CBX3(11335)	0.271520059632552
U2AF1L2(8233)	0.784879929540637
SRPK2(6733)	0.368553939240023
TBC1D5(9779)	0.131545525303824
TFEB(7942)	0.971512271721393
ZNFN1A1(10320)	0.672126811215001
TAPBP(6892)	0.0620527049846947
U2AF2(11338)	0.621344249335364
RAB11FIP2(22841)	0.44315046475048
NALP1(22861)	0.521671694541896
SEC13L1(6396)	0.869406176133339
AXIN2(8313)	0.945124346760951
ZHX2(22882)	0.189822416567295
UBE2E3(10477)	0.191812253346603
CARD8(22900)	0.314522947062398
K-ALPHA-1(10376)	0.543282155894373
TRAK1(22906)	0.668539523234622
PLA2G10(8399)	0.807655709505271
NFYC(4802)	0.480513864989752
ATF6(22926)	0.0430598382654273
SP140(11262)	0.00174932302489562
CDC14B(8555)	0.0875843833121454
PGRMC1(10857)	0.00813225660092525
TMEM11(8834)	0.186404943048299
SCMH1(22955)	0.0482675766460777
NT5C2(22978)	0.00227820234455598
RAB10(10890)	0.331609634469108
MTA2(9219)	0.257362875575418
IHPK1(9807)	0.41027060955535
FNBP1(23048)	0.000332829967085644
TNKS(8658)	0.0199281392445671
ENTH(9685)	0.00308462842007101
GGA2(23062)	0.0311915609655325
SORL1(6653)	0.000431706648098215
SSR4(6748)	0.0209383658825933
MAP3K7IP1(10454)	0.152128098565669
TRIM22(10346)	0.0641013781664659
MAPK8IP3(23162)	0.882028994104366
PASK(23178)	0.0088583791555961
FBXW11(23291)	0.418710176603403
EHD1(10938)	0.640909770022896
SCFD1(23256)	0.225678643890975
VPS39(23339)	0.149195655306112
PUM2(23369)	0.00657531026038812
KHSRP(8570)	0.866053369067079
NOMO1(23420)	0.0204531071278369
EXOC7(23265)	0.722083078928473
MELK(9833)	0.444949802510147
KLRG1(10219)	0.906976513769115
CABIN1(23523)	0.989018011571133
CLCF1(23529)	0.194297017914511
FGF12(2257)	0.61051136355324
STYX(6815)	0.349467617201572
BCLAF1(9774)	0.0881787981079215
DAPK2(23604)	0.368180634964575
CD2AP(23607)	0.0661758045364403
XPO6(23214)	0.833756663636664
LSM6(11157)	0.0192682025563139
SLC9A3R2(9351)	0.433022126146036
GCA(25801)	0.128561735608988
EIF4E2(9470)	0.118825530413393
COG1(9382)	0.153457454429776
NOLC1(9221)	1.39093475808117e-05
ZNF202(7753)	0.355541917939815
EPHX2(2053)	0.274211675892695
CBX5(23468)	0.312121176680473
MXD4(10608)	0.372267615028349
L3MBTL(26013)	0.740210644637734
UPF2(26019)	0.218835949702741
SKIV2L2(23517)	0.246637511837721
MACF1(23499)	0.0745430716186676
SH2BP1(9646)	7.69469662343518e-05
GGA1(26088)	0.0688714295160742
PAXIP1(22976)	0.266627925566777
HIPK3(10114)	0.00727142139180809
DICER1(23405)	0.828783724136276
SIN3A(25942)	0.0692393858115994
PABPC1(26986)	0.813348528803872
EPN2(22905)	0.1478195172835
HUWE1(10075)	0.00879444771425016
POLI(11201)	0.000237481949440262
NPHP3(27031)	0.545960834286994
TXNIP(10628)	0.347699259605322
ACAD8(27034)	0.065432503784847
GRAP(10750)	0.0500303926637471
FOXP1(27086)	0.000417600612708474
CDC37(11140)	0.654721076096927
MAST2(23139)	0.0145853792734834
RNF19(25897)	0.289098689810892
IL18BP(10068)	0.978131886235349
IL18R1(8809)	0.219204288040506
SIT1(27240)	0.0464019054033747
PDCD4(27250)	0.151812523201901
MAT2A(4144)	5.38817836167336e-05
DLL1(28514)	0.143800577437581
ARHGEF6(9459)	0.887693937416371
PTPRZ1(5803)	0.349314349633915
GIT2(9815)	0.37577292525443
DENR(8562)	0.0912714180193058
CIC(23152)	0.422593141032743
HYPB(29072)	0.0886382566930897
TNFAIP8(25816)	0.743374383270277
CDC2L5(8621)	0.398947190380534
BRE(9577)	0.437507368238659
PRKCBP1(23613)	0.180137043215775
ASNS(440)	0.0216057833544241
MAPKAPK3(7867)	0.00279282191181146
RIBC2(26150)	0.870490688757656
CUGBP2(10659)	0.0200187538088694
FZD7(8324)	0.238155439605539
TCL1B(9623)	0.736637022415525
SH3KBP1(30011)	0.000906533684162127
BLNK(29760)	0.000958986242906338
SLC1A4(6509)	0.783974578089957
ZFP161(7541)	0.21345595701427
IL10RB(3588)	0.0540880810930762
TRAT1(50852)	0.0182580729537299
POLR1C(9533)	1.03841791830548e-05
FABP3(2170)	0.315345279660039
NIN(51199)	0.414670935773256
POLA2(23649)	0.444496545278252
RPL13A(23521)	3.54214400495578e-08
RCOR1(23186)	0.00258786157617334
SP4(6671)	0.12116063972868
TAOK3(51347)	0.492731866569809
TOMM34(10953)	0.603637711313592
PRKAG1(5571)	0.455347809582166
MTA1(9112)	0.640625851720879
PPHLN1(51535)	0.512418266078641
CCL13(6357)	0.000202236218578482
CXCL13(10563)	0.979802260072222
C6orf55(51534)	0.55056903063826
MBIP(51562)	0.677964029972363
LEF1(51176)	0.885999706425478
IMPDH2(3615)	0.00303874865916801
ERGIC3(51614)	0.764656498945342
DRAP1(10589)	0.245644714626118
CCDC53(51019)	0.00139099698872348
LUC7L2(51631)	0.398738544883151
SNW1(22938)	0.155820680526764
IFIT5(24138)	0.0132861962816317
SNX9(51429)	0.789629138376687
MTHFR(4524)	0.515120817145456
ITSN2(50618)	0.54783254242173
DBF4(10926)	0.75454766525544
NLK(51701)	0.146951889762784
CEP57(9702)	0.154161466709583
GNB5(10681)	0.483161896509583
TMCC2(9911)	0.350754743224436
TREM1(54210)	0.679746169624042
FZD6(8323)	0.415340449709767
RAD50(10111)	0.189173492493626
TRIAD3(54476)	0.842278126087849
AKR1A1(10327)	0.0368803881900062
USP33(23032)	0.816121596197326
MYO1C(4641)	0.566875179725644
PLEKHC1(10979)	0.000297441507659903
M-RIP(23164)	8.35989848133667e-05
TRPM7(54822)	0.830167298958748
RP11-502H18.1(9857)	0.701419421245274
SYT17(51760)	0.0776557132742356
PIGF(5281)	0.100634282595583
C10orf18(54906)	0.212807517399869
RRAS2(22800)	0.132895509774708
PHKB(5257)	0.249128339441023
KIAA0232(9778)	0.902167583804702
TESC(54997)	0.171398048816226
NOL8(55035)	0.00044204675035739
IFITM2(10581)	0.309510212134597
CRSP2(9282)	0.176884853254649
THRAP5(10025)	0.103427203739336
XRN1(54464)	0.0117984583238167
ZCCHC10(54819)	0.452469195647532
THAP1(55145)	0.501482479911824
PKMYT1(9088)	0.34111246369788
BSCL2(26580)	2.8316092930904e-07
DKFZP779L1558(55297)	0.0753724409455405
FLJ20625(55004)	0.033138022319671
LSM8(51691)	0.0551151921384897
KEAP1(9817)	0.00428466011844537
MMP11(4320)	0.00274628506234742
RLF(6018)	0.908402277714331
RBAF600(23352)	0.976913972516009
BRD4(23476)	0.613302506382803
CRKRS(51755)	0.307119983691009
ZCCHC8(55596)	0.190160125686181
PDCD7(10081)	0.228301747991964
PRPF40A(55660)	0.000353947173032548
PEX6(5190)	0.914160664638181
SENP3(26168)	0.143479155445531
TTC3(7267)	0.357102897267644
RRBP1(6238)	0.101610076464429
ZNF518(9849)	0.841775491024584
DMTF1(9988)	0.414674984660366
ZNF259(8882)	0.531312185711296
PSPC1(55269)	0.252780145555283
RBM5(10181)	0.367229999089343
RPL37A(6168)	0.00682131643752699
SHFM1(7979)	0.977109266371498
EIF2C2(27161)	0.386197286745487
EAF2(55840)	0.121371698935744
ERBB2IP(55914)	0.380835541121251
GLMN(11146)	0.590010004824152
KIAA0251(23042)	0.766889005509826
LY6E(4061)	0.00843456424115397
FAM46A(55603)	0.0142721224863835
C14orf130(55148)	0.300410070606811
TRIB2(28951)	0.143411755448313
PDIA5(10954)	0.72770981162306
QSCN6(5768)	0.363501488084456
ARL4C(10123)	0.98965297482128
ZDHHC3(51304)	0.615634046167558
ZFPM2(23414)	0.648989725262093
NUP210(23225)	0.0020635031633813
CLOCK(9575)	0.0119790851460854
PBX3(5090)	0.976114317528412
RASSF7(8045)	0.755136204815103
ASCC3L1(23020)	0.392953187371467
UQCRC2(7385)	0.579041526069986
CDKL1(8814)	0.534834372362243
TTC17(55761)	0.0140371078427178
IRAK4(51135)	0.0240136932946124
ARPC2(10109)	0.23016517027599
SFRS16(11129)	0.0338294062670589
SCYL1(57410)	0.0073560742090725
PLCL2(23228)	0.0528610346954688
REXO1(57455)	0.0148768600034556
ARID1B(57492)	0.176691391654001
RASGRP2(10235)	0.0269801453585558
C7orf20(51608)	0.516548085948509
FLJ20364(54908)	0.681152085444497
STAU2(27067)	0.772490729853626
DUSP12(11266)	0.00976634893457882
PBK(55872)	0.768753986425604
RIF1(55183)	0.544287811642663
MKL1(57591)	0.826248622261247
APTX(54840)	0.0120379185495935
RAI17(57178)	0.120397685802487
COQ9(57017)	0.267846960360483
ATF7IP(55729)	0.328854855203506
HTATIP2(10553)	0.592094525464086
SEC23IP(11196)	0.728448273006276
WRNIP1(56897)	0.518292359716063
SLAMF7(57823)	0.007341970445313
PTBP2(58155)	0.83308488832131
CXCR6(10663)	0.268110925340816
IL21R(50615)	0.663661586791274
CCL16(6360)	0.591363612555752
RLN1(6013)	0.488105432249056
NIF3L1(60491)	0.586366904714456
BTBD2(55643)	0.186003405773525
MMP10(4319)	0.414277354697516
SEMA4A(64218)	0.699418292039429
ZNFN1A5(64376)	0.904186839667046
GORASP1(64689)	0.248560655379845
EPHA1(2041)	0.639806423157448
RAB22A(57403)	0.0478423478468405
GNG2(54331)	0.664229588297781
BTBD15(29068)	0.382194102791696
HELZ(9931)	0.912853419146244
NMNAT1(64802)	0.261007893325716
IL17RB(55540)	0.00742611956310228
ST14(6768)	0.917704292261738
TINF2(26277)	0.641232466805442
RTN4(57142)	0.888554266507463
NADK(65220)	0.2034002831136
STK39(27347)	4.22068909942916e-06
TP53I3(9540)	0.898971742837877
MTMR9(66036)	0.355445906519426
CASC5(57082)	0.228711340130585
WIPI1(55062)	0.879989658275592
SRCAP(10847)	0.403363900971781
ARID4B(51742)	0.158937409506339
CHIC2(26511)	0.0813169653485997
CDKN2D(1032)	0.790404976907388
HPS5(11234)	0.391476247414994
ZNF287(57336)	0.177201608645181
PPCDC(60490)	0.422568121319991
MUS81(80198)	5.32946559046986e-05
RAB35(11021)	0.361677469195014
RCOR3(55758)	0.341557378419757
TTK(7272)	0.430028746188263
MYO9A(4649)	0.271378872588564
CDT1(81620)	0.459055641687132
PPP1R15A(23645)	0.970993706446925
PCQAP(51586)	0.663151830038995
RAP80(51720)	0.748176374533779
RAP1B(5908)	0.183096314090823
RASSF5(83593)	0.0011785416627145
WBSCR1(7458)	0.678961057235937
NUMB(8650)	6.41795643931005e-07
PHF10(55274)	0.195470743267736
DBF4B(80174)	0.566847879056665
GRINL1A(81488)	0.72447824534956
GOT1(2805)	2.42644070197598e-05
MED28(80306)	0.152890134361385
DKK1(22943)	0.0377965671724047
WDR33(55339)	0.0659419997489429
TRIB3(57761)	0.0135039858743372
MGST2(4258)	0.360124907037919
FLJ12716(60684)	0.333783686273608
ARL6(84100)	0.921257752809343
PTD004(29789)	0.0977415880335341
SNIP1(79753)	0.516091145601887
JMJD2B(23030)	0.271976043959336
TSPAN7(7102)	0.00959878037130368
Pfs2(51659)	0.754369637567202
RAB11FIP4(84440)	0.320946387568796
SLC9A7(84679)	0.318331137218819
CYCS(54205)	0.000218131783067419
WDR42A(50717)	6.25426461727699e-05
C6orf166(55122)	0.606602585127781
RYBP(23429)	0.0330106108757157
NRL(4901)	0.657359240127662
CXorf26(51260)	0.00437040061641647
EPS15L1(58513)	0.583399956662903
TNKS2(80351)	0.228109072124569
FZD1(8321)	0.173877766803505
RND1(27289)	0.844199600934981
TDRD7(23424)	0.444749070646129
MARCO(8685)	0.696840577459965
TIFA(92610)	0.137783056974271
RPS6KA5(9252)	0.808451286249538
HNRPLL(92906)	0.497627963660061
NAG(51594)	0.780845079998407
C14orf32(93487)	0.280012242970928
MSLN(10232)	0.334918559935489
CSNK1G3(1456)	0.187864032094386
TRAM1(23471)	0.349829504983931
SLAMF6(114836)	0.260442149719592
NBPF3(84224)	0.0591647855277705
HOMER2(9455)	0.0180674657987941
EXOSC5(56915)	0.000664541066574495
RAB3GAP2(25782)	0.740633942778705
PSMB1(5689)	0.445511448304455
INSL3(3640)	0.267723642514757
USP22(23326)	0.984695450040512
WNK1(65125)	0.489932772054183
PITPNM2(57605)	0.868661778047199
CD200(4345)	0.378852038844096
RP13-383K5.1(55285)	0.574056571236396
FLJ22028(79912)	0.44487071765374
BMF(90427)	0.000236452133101526
THRAP3(9967)	0.963254343262534
SFRS12(140890)	0.205090488441423
SYT9(143425)	0.40510914804423
RIPK3(11035)	0.000614503384776567
DEDD(9191)	0.179701824991195
DCP2(167227)	0.494403459332562
TAF15(8148)	0.912862791836994
CSRP3(8048)	0.222286058489452
ZNF403(79893)	0.50558327067568
SNF1LK2(23235)	0.00244042465855137
APOBEC3G(60489)	0.692532306948567
YTHDC1(91746)	0.975554314740949
ARL8B(55207)	0.893176042784428
ITGA8(8516)	0.893719553577305
NT5E(4907)	0.401267628029629
ACO2(50)	0.961659412089909
SPINT2(10653)	0.1952248807087
GMPS(8833)	8.78481761542814e-06
UBE2V1(7335)	0.44903134657958
CTRL(1506)	0.0162070999548774
ALDH5A1(7915)	0.613335896942902
ST5(6764)	0.206566149414336
PTPN18(26469)	0.491270422433942
PAG1(55824)	0.0049859953875939
DOK3(79930)	0.182243808519795
LAMA1(284217)	0.0157878256568178
ADSS(159)	9.44318561518892e-06
DNASE1(1773)	0.0917127521809195
HIP1R(9026)	0.166157520580303
KIF23(9493)	0.024885225346848
USP6NL(9712)	0.765082269691916
MYO1E(4643)	0.0192829245775771
WASF3(10810)	0.00351139814157759
CORO1A(11151)	0.75864940016272
SSH2(85464)	0.212687560945129
CPNE4(131034)	0.0263521869349577
PTPRO(5800)	0.895732812011874
TMSB4Y(9087)	0.00011277916524011
PTK9(5756)	0.656361606543477
SYNE2(23224)	0.0159184828122097
PPP1R9B(84687)	0.926984992672292
PALLD(23022)	0.681999350944632
SWAP70(23075)	0.00695476758638453
SAG(6295)	0.983128800099514
DNAJC6(9829)	0.905653859920675
FANCL(55120)	0.525003746499769
IQWD1(55827)	0.370449787713387
WDR61(80349)	0.376555401159793
AFTIPHILIN(54812)	0.0111121009761599
DNER(92737)	0.761608936337574
MTCP1(4515)	0.00752189321676172
PPM1A(5494)	0.00756086859834488
DLC1(10395)	0.668439671745542
KIAA1212(55704)	0.278474899194853
TUBB(203068)	0.825488741564309
TGFBI(7045)	0.000117417727568868
ADAM19(8728)	0.277518646683308
RIN3(79890)	0.427149698994744
FCGR3B(2215)	0.580912555693524
MAP3K7IP2(23118)	0.143248936258006
RAPGEF6(51735)	0.701007770947577
FAIM2(23017)	0.0849353377559613
ETV5(2119)	0.00246625793892745
IARS(3376)	0.468055268515395
PNRC1(10957)	0.225529791525793
TMED10(10972)	0.507219003637588
ARHGAP21(57584)	0.110709230008793
C4orf14(84273)	0.545740121174319
TRIO(7204)	0.490168197128782
PITPNM1(9600)	0.492977907629642
VAV3(10451)	0.0730436167648313
AKAP13(11214)	0.075004534344285
DAAM1(23002)	0.897275838894803
ARHGEF3(50650)	2.85778970996973e-05
GMIP(51291)	0.745836712952397
PLEKHG2(64857)	0.953107163672711
DOCK7(85440)	0.00976464833897651
SPRED2(200734)	0.105158561011555
ELMO1(9844)	0.81608652826391
EXOC5(10640)	0.10177599016127
FAM46C(54855)	0.308497292990728
NECAP2(55707)	0.284517836227158
CDCA1(83540)	0.993594052998408
DCLRE1C(64421)	0.0294302452641435
TNFSF8(944)	0.0874292803116834
CD1A(909)	0.108337785474397
LILRB1(10859)	0.0190554721899026
BBC3(27113)	0.242449208432921
HRK(8739)	0.00418699473434874
ITM2B(9445)	0.755560462625277
BFAR(51283)	0.45859567497003
HDAC7A(51564)	0.0300999898973212
PDIA4(9601)	0.639848980523154
TM2D1(83941)	0.305248592124823
RPL11(6135)	0.0104507788560384
WDR68(10238)	0.160721657152788
AKAP8(10270)	3.51407770658471e-06
BAP1(8314)	0.924897710089255
BRCC3(79184)	0.421265075806609
BRIP1(83990)	0.0801792449781936
SH3BP5(9467)	0.000113828694177065
TLR6(10333)	0.27060356995788
PIK3AP1(118788)	0.678604872464873
PTPN21(11099)	0.0415911869449467
C11orf30(56946)	0.713342030309324
GRK4(2868)	0.0174024138140069
PCP4(5121)	0.829910021590325
PPEF2(5470)	0.505175113268355
PPEF1(5475)	0.385149180617226
RGS10(6001)	0.47487016129718
CREG1(8804)	0.178523909470617
PACAP(51237)	7.87271186105334e-05
MYL3(4634)	0.471807019207674
SRP72(6731)	5.03756755529014e-07
SLK(9748)	0.286953262146662
UBE4B(10277)	0.768253746520714
BIRC6(57448)	0.748819488552622
UBE2J1(51465)	0.646547190255134
MAP4K4(9448)	0.00233536444594631
TLR10(81793)	0.879945280296049
BCAS2(10286)	0.00568885908868745
PTPN22(26191)	0.0456522749316541
OSTF1(26578)	0.822372779618003
SLA2(84174)	0.021436594299997
CCNF(899)	0.0356701666247522
RAGE(5891)	0.6871334245612
AFF4(27125)	0.789237863290842
EDEM1(9695)	0.145622391224552
EBI3(10148)	0.978275567763455
KLF13(51621)	0.0233581972737879
NSMAF(8439)	0.618323722349662
CTSF(8722)	0.604764095914975
IGJ(3512)	0.781496582007886
CDC16(8881)	0.504878444513266
ANAPC7(51434)	0.936896351009957
CCNB2(9133)	0.383161905736698
MPHOSPH1(9585)	0.882891868930396
NDE1(54820)	0.882805667740518
CEP55(55165)	0.160213520962511
ATF5(22809)	0.15427331673576
ZA20D3(54469)	0.386829453288837
CBLL1(79872)	0.564683591755984
CDH4(1002)	0.50867582212862
PPP2R3B(28227)	0.0579015120781034
PPP2R4(5524)	0.249602222187801
CCNE2(9134)	0.748146261734132
GMNN(51053)	0.49358263715598
ZNF655(79027)	0.109442737160883
ANKRD12(23253)	0.0122054287872962
TBRG1(84897)	0.34017981122425
SLC9A6(10479)	0.768289650732022
CHKA(1119)	0.814507443034696
UBE1C(9039)	0.572589776810422
NUP50(10762)	3.45026303144398e-05
CCL23(6368)	0.352650445577336
CXCL9(4283)	0.624700701167084
CXCL11(6373)	0.00776420456156444
CCL1(6346)	0.692524926032689
YLPM1(56252)	0.405385391245309
ANTXR2(118429)	0.7855898126449
HLF(3131)	0.13875478241624
NPAT(4863)	0.560476111754101
KLF4(9314)	0.164888556634609
SERTAD2(9792)	0.931831295688783
TRERF1(55809)	0.998120068591806
GPBP1(65056)	0.733264397156291
TNFAIP6(7130)	0.341027465727724
GAB3(139716)	0.202700916477574
SOCS3(9021)	0.235237388547715
P2RXL1(9127)	0.627279287026988
ANKRD6(22881)	0.903773130483018
MAZ(4150)	0.334741162686857
KLF1(10661)	0.07483876338178
BDP1(55814)	0.0873804044278698
ANKRD1(27063)	0.358513989492822
DUSP2(1844)	0.151935189193845
PTPN7(5778)	0.469735263205025
EEF2K(29904)	0.0235118341577924
CCL20(6364)	0.254725401249371
CDC42SE1(56882)	0.498958337641304
CDGAP(57514)	0.154083324239823
DOCK8(81704)	0.429219576673678
CSTF3(1479)	7.50532143333985e-05
KLF12(11278)	0.948751767698594
PYGO2(90780)	0.584379737890497
USP9X(8239)	0.0208669532980482
PTPRU(10076)	0.862989170876115
CHD8(57680)	0.0530527706963578
SLPI(6590)	0.572137147025218
CYP1A1(1543)	0.8537331008917
POR(5447)	0.541353103173029
SCD(6319)	0.16962383134622
CD97(976)	0.49014528377555
MIB1(57534)	0.310552501821505
DAZAP1(26528)	0.98937277200595
SIPA1L1(26037)	0.104899879987243
MGEA5(10724)	0.146200990287888
DEFA3(1668)	0.97934243067178
SEPT6(23157)	0.0443352640430615
IQCB1(9657)	0.274931824874664
KCNA3(3738)	0.00813392478166975
KCNAB1(7881)	0.851064960547949
IL13RA1(3597)	0.14763892445476
PTPRG(5793)	0.318961001508661
ASB13(79754)	9.80656243433893e-09
SLIT1(6585)	0.126641503191987
MYST3(7994)	0.996164743560088
WDR5(11091)	0.00154785161414453
SYVN1(84447)	0.00454673575038692
KIAA0515(84726)	0.217748606425449
USP54(159195)	0.0241674105457998
FAM105B(90268)	0.00408024804112703
DIP2A(23181)	0.152038509633012
SNX22(79856)	0.741992371616913
TFDP2(7029)	0.519736184972824
IL18RAP(8807)	0.608789774696762
HEXDC(284004)	0.962772741443402
LARS(51520)	0.362451559997597
RHBDL2(54933)	0.517579527359808
EML4(27436)	3.88205790811616e-06
EIF2AK3(9451)	0.45892555807712
EPHA5(2044)	0.0813580470360073
PAIP2(51247)	0.442681367877743
NAB2(4665)	0.0346873258512193
ETV4(2118)	0.0355651896346722
P8(26471)	0.856566094496874
NEDD1(121441)	0.707871840369627
EMB(133418)	0.351573746332035
JMY(133746)	0.800316056123804
LRP16(28992)	0.03193476217409
EPO(2056)	0.863789345554292
NTHL1(4913)	4.51033278560582e-06
DNTTIP2(30836)	9.2201616010196e-08
CDK10(8558)	0.953864069151897
MSC(9242)	0.341127146181374
LILRA3(11026)	0.11246782398069
HRB2(11103)	0.865471902607809
FLJ22318(64777)	0.50865078158855
NSUN4(387338)	0.525110534398957
FANCB(2187)	0.269059649861678
MGST3(4259)	0.1235493508815
USP1(7398)	0.156135682104218
BRDG1(26228)	0.34925290975078
LYZ(4069)	0.905750226764124
C14orf135(64430)	0.105772036433213
ABCB7(22)	0.5698614028936
HSH2D(84941)	0.543970946743125
RPS2(6187)	0.938461594595595
API5(8539)	0.223990967505496
GCS1(7841)	0.611434325054177
MGLL(11343)	0.245695626518935
PTK9L(11344)	0.0246842650944407
PPP3R1(5534)	0.0547865814314611
MGC2574(79080)	0.00207521917776901
TNIP2(79155)	0.50588790783446
RICTOR(253260)	0.0274834034237709
SCAP1(8631)	0.951829139026301
XRCC3(7517)	0.0984780204391965
ZNF653(115950)	0.509456715675898
NARG1(80155)	0.00484926798338485
RASA2(5922)	0.606145875534264
GPR1(2825)	0.0136302217251998
RGS14(10636)	0.686963135607468
RGS5(8490)	0.0692884547645552
RGS13(6003)	0.00018613402675218
SNX13(23161)	0.815146020378127
GNG10(2790)	0.283516229002812
ATXN10(25814)	0.024951348079477
XCL2(6846)	0.755198853423223
CD226(10666)	0.896356580901009
ISG20L2(81875)	0.801638732720363
ZMYM6(9204)	0.00862156772457599
CTDSPL(10217)	0.795451022120973
ECD(11319)	0.751457953547698
CXCL5(6374)	0.0713145107518981
AKAP11(11215)	0.592909774698367
GALNT6(11226)	0.950006960259428
GSTA2(2939)	0.598312142888217
MAP3K1(4214)	0.141267386118723
PPM1G(5496)	0.00086610162513837
UBE4A(9354)	0.812673338892799
ALG9(79796)	0.655104057483209
ZF(58487)	0.741800211325086
MIER1(57708)	0.529746303393865
TPR(7175)	0.815500708623552
DLK1(8788)	0.380948367768946
HLA-DRB1(3123)	0.00489077185873529
HLA-DOB(3112)	0.0517090057455426
MATR3(9782)	0.89113059092164
CNNM3(26505)	0.404126092180258
PRKD3(23683)	0.625706947340559
AHSA2(130872)	0.979473247158307
DNAJC10(54431)	0.000244991190923618
IDH3G(3421)	0.592967965145055
ISGF3G(10379)	0.336886426838255
HDAC10(83933)	0.900457239960434
PRPF38A(84950)	0.124407681403354
VPREB3(29802)	0.0102902351747385
IL1R2(7850)	0.252329082578649
RASGRP1(10125)	0.807066023893828
IL13RA2(3598)	0.0981361479349959
ARTS-1(51752)	0.249942906668198
OSMR(9180)	0.365788508199739
SOCS5(9655)	0.98000657921438
IL17R(23765)	0.384073525734855
C7orf19(80228)	0.0603166810637031
ADPGK(83440)	0.58968250390028
LILRB4(11006)	0.895691953127046
ENPP1(5167)	0.000989751738336527
PELI1(57162)	0.620116187913165
TACC3(10460)	0.0313056322563117
ATP2A3(489)	0.0261564510723203
TIMP2(7077)	0.778560810218671
ADAM28(10863)	0.743510472461758
ICAM5(7087)	0.0348628263116097
PARVG(64098)	0.143041863170387
VNN2(8875)	0.00081594357688114
BANK1(55024)	0.12541000813464
STATIP1(55250)	0.00916408178120148
TIAF1(9220)	0.74372801441085
DDX21(9188)	3.35954433135481e-06
SNRK(54861)	0.00162256048436793
TIMP3(7078)	0.28085503033164
SPRED1(161742)	0.358939082364782
EDD1(51366)	0.893469289834571
SLC35E1(79939)	0.0874672156241103
CDC42BPA(8476)	0.182780318495216
NARF(26502)	0.525342754627825
UNC13D(201294)	0.00477908015063109
DHDDS(79947)	0.509676103316465
MMP15(4324)	0.603365592608277
MMP17(4326)	0.945703986346338
GTPBP1(9567)	0.595682553812209
MIST(116449)	0.81754527595838
HS1BP3(64342)	0.0189065806284798
MYCL1(4610)	0.0192843745503892
ICK(22858)	0.975971025812934
RAB30(27314)	0.192901571304245
OS9(10956)	0.71893367080656
TBC1D1(23216)	0.229969630855726
GATAD2B(57459)	0.540609504482723
ABTB1(80325)	0.00186621299345866
TMED1(11018)	0.212529576679903
ZDHHC4(55146)	0.0152562219001018
SAP130(79595)	0.911345107363786
DCP1A(55802)	0.336305168412806
ZNF588(51427)	0.0646475301564705
ASH1L(55870)	0.0308512505082035
MAN2B1(4125)	0.665173629666655
MGAT1(4245)	0.443935005422925
PHKA2(5256)	0.0226888714813053
PPP2R5E(5529)	0.00407408786287204
ZNF592(9640)	0.00804571830470506
MTMR11(10903)	0.250392420541319
MAN1A2(10905)	0.502591083976428
MTMR10(54893)	0.421761436742883
FLJ10808(55236)	0.073554269307932
OTUB1(55611)	0.418031992654672
ZNF587(84914)	0.684989553610779
SLC35A2(7355)	0.543206318861623
FZD9(8326)	0.971097267252782
PHLDA1(22822)	0.166871144917648
MGC13138(92595)	0.994685726015159
POFUT1(23509)	0.171474797082188
CLEC11A(6320)	0.11949689385895
PPP6C(5537)	0.994363010831674
POLR1D(51082)	0.0588135740369769
CCDC14(64770)	0.610099137856054
SLIC1(124460)	0.660534982528727
C18orf54(162681)	0.211699772951752
MAP4K2(5871)	0.00351061187172728
EFHA1(221154)	0.536049765085147
TIMP4(7079)	0.741586323844611
EXO1(9156)	0.0304921311672854
PMS1(5378)	0.00650796480103607
ZC3H11A(9877)	0.00216380984657401
MSH5(4439)	0.447938099793139
TLR7(51284)	0.509601821256654
NUFIP2(57532)	0.948055554974769
SLC2A3(6515)	0.437155651498884
N4BP3(23138)	0.00195354007720372
BCAR3(8412)	0.335647333557105
G3BP2(9908)	0.289868034223383
HBXAP(51773)	0.767768175241768
MYCBP2(23077)	0.000164530415724265
PARP10(84875)	0.147189891627782
ZXDC(79364)	0.219670115032886
PRAF1(64425)	0.0864354268940462
PPM1D(8493)	0.484014389656985
IREB2(3658)	0.0384959269253275
ZNF274(10782)	0.141556161214363
ZNF384(171017)	0.613654108520112
UNG(7374)	0.0009401795682619
BAZ1B(9031)	0.264677807383371
PDE4DIP(9659)	0.240395157845457
PDGFD(80310)	0.000321920681804772
PDK1(5163)	0.393948393061785
PDK3(5165)	6.8880430044268e-06
AKT3(10000)	0.576601981726207
CARD11(84433)	3.49851089315288e-05
PHKG2(5261)	0.747812542160345
APBB1IP(54518)	0.963411029950154
PLA2G5(5322)	0.555671825537068
ARIH1(25820)	0.146479090775541
TNK1(8711)	0.0216138482936302
DKFZp761I2123(83637)	0.00878718486822597
PNOC(5368)	0.00031407159151171
hfl-B5(10480)	0.739710318339433
RBMS1(5937)	0.718728254806079
PRIC285(85441)	0.967355309402321
DMWD(1762)	0.11538007634366
SYTL2(54843)	0.0140198828386687
C12orf22(81566)	0.408365444128158
PPP1R15B(84919)	0.417924235497163
